1,52.3598775598299,0,33,130
1,52.3598775598299,0.261799387799149,33,129
1,52.3598775598299,1.30899693899575,31,106
1,52.3598775598299,1.5707963267949,31,105
1,52.3598775598299,1.83259571459405,31,104
1,52.3598775598299,2.87979326579064,33,122
1,52.3598775598299,3.14159265358979,33,121
1,52.3598775598299,3.40339204138894,33,119
1,52.3598775598299,4.45058959258554,31,92
1,52.3598775598299,4.71238898038469,31,90
1,52.3598775598299,4.97418836818384,31,88
1,52.3598775598299,6.02138591938044,33,102
1,52.3598775598299,6.28318530717959,33,99
1,104.71975511966,0,33,128
1,104.71975511966,0.261799387799149,33,127
1,104.71975511966,1.0471975511966,30,94
1,104.71975511966,1.30899693899575,31,103
1,104.71975511966,1.5707963267949,31,102
1,104.71975511966,1.83259571459405,31,101
1,104.71975511966,2.61799387799149,34,117
1,104.71975511966,2.87979326579064,33,118
1,104.71975511966,3.14159265358979,33,117
1,104.71975511966,3.40339204138894,33,115
1,104.71975511966,4.18879020478639,30,88
1,104.71975511966,4.45058959258554,31,87
1,104.71975511966,4.71238898038469,31,85
1,104.71975511966,4.97418836818384,31,83
1,104.71975511966,5.75958653158129,34,111
1,104.71975511966,6.02138591938044,33,96
1,104.71975511966,6.28318530717959,33,93
1,157.07963267949,0,33,126
1,157.07963267949,1.0471975511966,30,93
1,157.07963267949,1.30899693899575,31,100
1,157.07963267949,1.5707963267949,31,99
1,157.07963267949,2.61799387799149,34,116
1,157.07963267949,2.87979326579064,33,114
1,157.07963267949,3.14159265358979,33,113
1,157.07963267949,4.18879020478639,30,86
1,157.07963267949,4.45058959258554,31,82
1,157.07963267949,4.71238898038469,31,80
1,157.07963267949,5.75958653158129,34,109
1,157.07963267949,6.02138591938044,33,90
1,157.07963267949,6.28318530717959,33,87
1,209.43951023932,0,33,125
1,209.43951023932,1.0471975511966,30,92
1,209.43951023932,1.30899693899575,31,98
1,209.43951023932,1.5707963267949,31,97
1,209.43951023932,2.61799387799149,34,115
1,209.43951023932,2.87979326579064,33,111
1,209.43951023932,3.14159265358979,33,110
1,209.43951023932,4.18879020478639,30,84
1,209.43951023932,4.45058959258554,31,78
1,209.43951023932,4.71238898038469,31,76
1,209.43951023932,5.75958653158129,34,107
1,209.43951023932,6.02138591938044,33,85
1,209.43951023932,6.28318530717959,33,82
1,261.799387799149,0,33,124
1,261.799387799149,1.0471975511966,30,91
1,261.799387799149,1.30899693899575,31,96
1,261.799387799149,1.5707963267949,31,95
1,261.799387799149,2.61799387799149,34,114
1,261.799387799149,2.87979326579064,33,108
1,261.799387799149,3.14159265358979,33,107
1,261.799387799149,4.18879020478639,30,82
1,261.799387799149,4.45058959258554,31,74
1,261.799387799149,4.71238898038469,31,72
1,261.799387799149,5.75958653158129,34,105
1,261.799387799149,6.02138591938044,33,80
1,261.799387799149,6.28318530717959,33,77
1,314.159265358979,0,33,123
1,314.159265358979,1.0471975511966,30,90
1,314.159265358979,1.30899693899575,31,94
1,314.159265358979,1.5707963267949,31,93
1,314.159265358979,2.61799387799149,34,113
1,314.159265358979,2.87979326579064,33,105
1,314.159265358979,3.14159265358979,33,103
1,314.159265358979,4.18879020478639,30,80
1,314.159265358979,4.45058959258554,31,70
1,314.159265358979,4.71238898038469,31,67
1,314.159265358979,5.75958653158129,34,103
1,314.159265358979,6.02138591938044,33,75
1,314.159265358979,6.28318530717959,33,71
1,366.519142918809,0,33,120
1,366.519142918809,1.0471975511966,30,89
1,366.519142918809,1.30899693899575,31,91
